run_seed,config,missing_features,mask,miou
0,base,6,5|6|8|9|10|11,24.812125
0,drop,6,5|6|8|9|10|11,63.678407
0,impute,6,5|6|8|9|10|11,78.777026
0,base,6,5|7|8|9|10|11,24.793497
0,drop,6,5|7|8|9|10|11,57.487844
0,impute,6,5|7|8|9|10|11,80.892995
0,base,6,6|7|8|9|10|11,24.812125
0,drop,6,6|7|8|9|10|11,49.176862
0,impute,6,6|7|8|9|10|11,83.599027
1,base,0,,94.769116
1,drop,0,,96.101209
1,impute,0,,96.101209
1,base,1,0,64.812919
1,drop,1,0,91.820417
1,impute,1,0,96.147318
1,base,1,1,65.370363
1,drop,1,1,89.744636
1,impute,1,1,95.778187
1,base,1,2,66.393551
1,drop,1,2,71.151206
1,impute,1,2,95.548442
1,base,1,3,95.774749
1,drop,1,3,94.014581
1,impute,1,3,96.332886
1,base,1,4,76.985051
1,drop,1,4,74.001118
1,impute,1,4,96.239768
1,base,1,5,63.149435
1,drop,1,5,67.724398
1,impute,1,5,94.549920
1,base,1,6,96.988232
1,drop,1,6,93.968134
1,impute,1,6,96.008671
1,base,1,7,69.015887
1,drop,1,7,67.276051
1,impute,1,7,94.148539
1,base,1,8,89.120512
1,drop,1,8,95.959776
1,impute,1,8,96.286483
1,base,1,9,73.601153
1,drop,1,9,69.617868
1,impute,1,9,95.000951
1,base,1,10,71.403061
1,drop,1,10,72.232723
1,impute,1,10,94.778450
1,base,1,11,34.191387
1,drop,1,11,65.974773
1,impute,1,11,90.854710
1,base,2,0|1,44.041355
1,drop,2,0|1,75.005495
1,impute,2,0|1,95.549322
1,base,2,0|2,50.878070
1,drop,2,0|2,81.832772
1,impute,2,0|2,95.686083
1,base,2,0|3,66.411846
1,drop,2,0|3,85.175215
1,impute,2,0|3,96.193584
1,base,2,0|4,49.161450
1,drop,2,0|4,68.355006
1,impute,2,0|4,96.054261
1,base,2,0|5,62.953620
1,drop,2,0|5,74.416494
1,impute,2,0|5,94.550228
1,base,2,0|6,62.023946
1,drop,2,0|6,84.246428
1,impute,2,0|6,96.147318
1,base,2,0|7,62.457485
1,drop,2,0|7,70.467698
1,impute,2,0|7,94.060721
1,base,2,0|8,61.899983
1,drop,2,0|8,93.431672
1,impute,2,0|8,96.054546
1,base,2,0|9,78.580260
1,drop,2,0|9,73.791082
1,impute,2,0|9,95.046070
1,base,2,0|10,81.187120
1,drop,2,0|10,86.443377
1,impute,2,0|10,94.868746
1,base,2,0|11,57.186430
1,drop,2,0|11,72.125022
1,impute,2,0|11,90.607359
1,base,2,1|2,86.936602
1,drop,2,1|2,88.692425
1,impute,2,1|2,95.320736
1,base,2,1|3,65.719763
1,drop,2,1|3,83.513403
1,impute,2,1|3,95.686234
1,base,2,1|4,58.833029
1,drop,2,1|4,67.718722
1,impute,2,1|4,95.594282
1,base,2,1|5,75.014343
1,drop,2,1|5,72.750807
1,impute,2,1|5,94.595203
1,base,2,1|6,68.425529
1,drop,2,1|6,81.267902
1,impute,2,1|6,95.778187
1,base,2,1|7,73.170271
1,drop,2,1|7,71.520406
1,impute,2,1|7,93.884308
1,base,2,1|8,63.792940
1,drop,2,1|8,89.204858
1,impute,2,1|8,95.823797
1,base,2,1|9,80.859733
1,drop,2,1|9,76.279072
1,impute,2,1|9,94.237792
1,base,2,1|10,82.430925
1,drop,2,1|10,91.202873
1,impute,2,1|10,94.778450
1,base,2,1|11,60.177019
1,drop,2,1|11,79.204274
1,impute,2,1|11,89.590637
1,base,2,2|3,66.264409
1,drop,2,2|3,72.773882
1,impute,2,2|3,95.686083
1,base,2,2|4,74.131259
1,drop,2,2|4,79.122696
1,impute,2,2|4,95.047704
1,base,2,2|5,62.644388
1,drop,2,2|5,62.770496
1,impute,2,2|5,93.575385
1,base,2,2|6,64.564386
1,drop,2,2|6,78.977305
1,impute,2,2|6,95.594282
1,base,2,2|7,62.675906
1,drop,2,2|7,63.141694
1,impute,2,2|7,93.009563
1,base,2,2|8,69.591376
1,drop,2,2|8,69.451464
1,impute,2,2|8,95.731892
1,base,2,2|9,59.108182
1,drop,2,2|9,64.195460
1,impute,2,2|9,93.531689
1,base,2,2|10,42.969335
1,drop,2,2|10,63.212682
1,impute,2,2|10,94.733544
1,base,2,2|11,28.099753
1,drop,2,2|11,62.694784
1,impute,2,2|11,90.320248
1,base,2,3|4,79.380789
1,drop,2,3|4,69.605865
1,impute,2,3|4,96.008283
1,base,2,3|5,63.149435
1,drop,2,3|5,77.744433
1,impute,2,3|5,94.639305
1,base,2,3|6,97.035677
1,drop,2,3|6,80.096001
1,impute,2,3|6,96.379091
1,base,2,3|7,68.696201
1,drop,2,3|7,68.792476
1,impute,2,3|7,92.750842
1,base,2,3|8,88.832943
1,drop,2,3|8,94.776708
1,impute,2,3|8,96.472587
1,base,2,3|9,72.927154
1,drop,2,3|9,72.039383
1,impute,2,3|9,94.774635
1,base,2,3|10,68.071961
1,drop,2,3|10,74.816897
1,impute,2,3|10,94.913548
1,base,2,3|11,33.021366
1,drop,2,3|11,67.591437
1,impute,2,3|11,90.689176
1,base,2,4|5,68.846719
1,drop,2,4|5,78.259013
1,impute,2,4|5,94.686070
1,base,2,4|6,82.861005
1,drop,2,4|6,69.800136
1,impute,2,4|6,96.332770
1,base,2,4|7,71.885793
1,drop,2,4|7,81.885173
1,impute,2,4|7,93.619447
1,base,2,4|8,72.995897
1,drop,2,4|8,75.078034
1,impute,2,4|8,96.193192
1,base,2,4|9,74.734508
1,drop,2,4|9,76.704826
1,impute,2,4|9,94.018377
1,base,2,4|10,84.207806
1,drop,2,4|10,79.772782
1,impute,2,4|10,95.094099
1,base,2,4|11,55.015821
1,drop,2,4|11,80.475763
1,impute,2,4|11,90.854710
1,base,2,5|6,62.991431
1,drop,2,5|6,83.362695
1,impute,2,5|6,94.819822
1,base,2,5|7,62.581372
1,drop,2,5|7,63.154840
1,impute,2,5|7,92.878890
1,base,2,5|8,64.245863
1,drop,2,5|8,64.819704
1,impute,2,5|8,94.639922
1,base,2,5|9,58.670213
1,drop,2,5|9,63.435042
1,impute,2,5|9,92.789769
1,base,2,5|10,42.870119
1,drop,2,5|10,63.565643
1,impute,2,5|10,93.140218
1,base,2,5|11,27.957527
1,drop,2,5|11,62.650678
1,impute,2,5|11,87.779537
1,base,2,6|7,66.652510
1,drop,2,6|7,70.092583
1,impute,2,6|7,94.461582
1,base,2,6|8,95.870836
1,drop,2,6|8,95.595348
1,impute,2,6|8,96.332647
1,base,2,6|9,71.199254
1,drop,2,6|9,71.767116
1,impute,2,6|9,95.091231
1,base,2,6|10,73.950965
1,drop,2,6|10,72.569656
1,impute,2,6|10,94.778788
1,base,2,6|11,40.828598
1,drop,2,6|11,65.117996
1,impute,2,6|11,91.647332
1,base,2,7|8,70.008768
1,drop,2,7|8,66.274713
1,impute,2,7|8,94.149476
1,base,2,7|9,54.386606
1,drop,2,7|9,62.552834
1,impute,2,7|9,92.577809
1,base,2,7|10,41.872851
1,drop,2,7|10,64.004265
1,impute,2,7|10,93.053658
1,base,2,7|11,28.483841
1,drop,2,7|11,57.912981
1,impute,2,7|11,85.232605
1,base,2,8|9,67.022764
1,drop,2,8|9,77.751835
1,impute,2,8|9,94.103968
1,base,2,8|10,60.143185
1,drop,2,8|10,87.534275
1,impute,2,8|10,94.374895
1,base,2,8|11,30.524870
1,drop,2,8|11,82.215743
1,impute,2,8|11,90.937318
1,base,2,9|10,34.604636
1,drop,2,9|10,66.116991
1,impute,2,9|10,92.750842
1,base,2,9|11,24.900394
1,drop,2,9|11,65.381742
1,impute,2,9|11,90.198223
1,base,2,10|11,24.931898
1,drop,2,10|11,69.400923
1,impute,2,10|11,90.649098
1,base,3,0|1|2,26.723322
1,drop,3,0|1|2,93.786769
1,impute,3,0|1|2,95.457546
1,base,3,0|1|3,43.892417
1,drop,3,0|1|3,71.620511
1,impute,3,0|1|3,95.503135
1,base,3,0|1|4,28.642416
1,drop,3,0|1|4,63.511815
1,impute,3,0|1|4,95.275474
1,base,3,0|1|5,39.903114
1,drop,3,0|1|5,85.783268
1,impute,3,0|1|5,94.371953
1,base,3,0|1|6,44.931146
1,drop,3,0|1|6,71.920827
1,impute,3,0|1|6,95.457957
1,base,3,0|1|7,40.697961
1,drop,3,0|1|7,73.209333
1,impute,3,0|1|7,93.796346
1,base,3,0|1|8,29.563684
1,drop,3,0|1|8,73.401024
1,impute,3,0|1|8,95.686757
1,base,3,0|1|9,50.925799
1,drop,3,0|1|9,83.806521
1,impute,3,0|1|9,94.282475
1,base,3,0|1|10,43.962294
1,drop,3,0|1|10,83.978758
1,impute,3,0|1|10,94.868848
1,base,3,0|1|11,55.731797
1,drop,3,0|1|11,88.377383
1,impute,3,0|1|11,87.934435
1,base,3,0|2|3,49.544029
1,drop,3,0|2|3,83.186855
1,impute,3,0|2|3,95.732190
1,base,3,0|2|4,27.930431
1,drop,3,0|2|4,77.916115
1,impute,3,0|2|4,95.228886
1,base,3,0|2|5,46.492745
1,drop,3,0|2|5,63.623657
1,impute,3,0|2|5,93.442693
1,base,3,0|2|6,41.955539
1,drop,3,0|2|6,89.286330
1,impute,3,0|2|6,95.778187
1,base,3,0|2|7,41.902470
1,drop,3,0|2|7,64.089783
1,impute,3,0|2|7,92.706305
1,base,3,0|2|8,38.936815
1,drop,3,0|2|8,81.789777
1,impute,3,0|2|8,95.778047
1,base,3,0|2|9,54.248501
1,drop,3,0|2|9,65.495482
1,impute,3,0|2|9,93.049026
1,base,3,0|2|10,45.926072
1,drop,3,0|2|10,65.909889
1,impute,3,0|2|10,95.003993
1,base,3,0|2|11,36.667210
1,drop,3,0|2|11,63.154100
1,impute,3,0|2|11,90.361036
1,base,3,0|3|4,49.574911
1,drop,3,0|3|4,65.051829
1,impute,3,0|3|4,95.732045
1,base,3,0|3|5,62.542993
1,drop,3,0|3|5,83.745742
1,impute,3,0|3|5,94.595203
1,base,3,0|3|6,61.500157
1,drop,3,0|3|6,72.658392
1,impute,3,0|3|6,96.100717
1,base,3,0|3|7,62.856716
1,drop,3,0|3|7,71.832161
1,impute,3,0|3|7,92.619128
1,base,3,0|3|8,61.124694
1,drop,3,0|3|8,86.036759
1,impute,3,0|3|8,96.286369
1,base,3,0|3|9,78.829153
1,drop,3,0|3|9,75.727441
1,impute,3,0|3|9,94.774334
1,base,3,0|3|10,81.155663
1,drop,3,0|3|10,87.858786
1,impute,3,0|3|10,94.823523
1,base,3,0|3|11,55.874659
1,drop,3,0|3|11,73.059730
1,impute,3,0|3|11,89.431155
1,base,3,0|4|5,42.565862
1,drop,3,0|4|5,76.436576
1,impute,3,0|4|5,94.641295
1,base,3,0|4|6,49.013970
1,drop,3,0|4|6,65.078617
1,impute,3,0|4|6,96.054108
1,base,3,0|4|7,38.524046
1,drop,3,0|4|7,87.172754
1,impute,3,0|4|7,93.531689
1,base,3,0|4|8,41.255065
1,drop,3,0|4|8,69.382755
1,impute,3,0|4|8,96.054108
1,base,3,0|4|9,61.000783
1,drop,3,0|4|9,76.686438
1,impute,3,0|4|9,94.018149
1,base,3,0|4|10,60.237423
1,drop,3,0|4|10,75.535753
1,impute,3,0|4|10,94.777866
1,base,3,0|4|11,63.190769
1,drop,3,0|4|11,80.504791
1,impute,3,0|4|11,90.484381
1,base,3,0|5|6,53.892724
1,drop,3,0|5|6,87.264611
1,impute,3,0|5|6,94.775210
1,base,3,0|5|7,56.880246
1,drop,3,0|5|7,64.562589
1,impute,3,0|5|7,93.008227
1,base,3,0|5|8,63.181941
1,drop,3,0|5|8,67.898979
1,impute,3,0|5|8,94.594902
1,base,3,0|5|9,60.990092
1,drop,3,0|5|9,64.068141
1,impute,3,0|5|9,92.963562
1,base,3,0|5|10,58.171016
1,drop,3,0|5|10,65.227142
1,impute,3,0|5|10,93.096631
1,base,3,0|5|11,42.433872
1,drop,3,0|5|11,59.934607
1,impute,3,0|5|11,87.280992
1,base,3,0|6|7,50.260573
1,drop,3,0|6|7,72.559297
1,impute,3,0|6|7,94.506719
1,base,3,0|6|8,58.039439
1,drop,3,0|6|8,90.084284
1,impute,3,0|6|8,96.146932
1,base,3,0|6|9,73.116639
1,drop,3,0|6|9,75.862275
1,impute,3,0|6|9,94.955054
1,base,3,0|6|10,71.476548
1,drop,3,0|6|10,78.238086
1,impute,3,0|6|10,94.242197
1,base,3,0|6|11,51.509257
1,drop,3,0|6|11,66.642638
1,impute,3,0|6|11,90.402187
1,base,3,0|7|8,60.782729
1,drop,3,0|7|8,68.129547
1,impute,3,0|7|8,94.104927
1,base,3,0|7|9,61.464884
1,drop,3,0|7|9,63.758096
1,impute,3,0|7|9,92.749565
1,base,3,0|7|10,59.379526
1,drop,3,0|7|10,63.009925
1,impute,3,0|7|10,93.010437
1,base,3,0|7|11,39.926596
1,drop,3,0|7|11,34.508553
1,impute,3,0|7|11,84.942248
1,base,3,0|8|9,79.177444
1,drop,3,0|8|9,84.530009
1,impute,3,0|8|9,93.971172
1,base,3,0|8|10,76.398560
1,drop,3,0|8|10,90.071839
1,impute,3,0|8|10,94.330811
1,base,3,0|8|11,50.126276
1,drop,3,0|8|11,90.102465
1,impute,3,0|8|11,90.443339
1,base,3,0|9|10,58.895242
1,drop,3,0|9|10,74.286922
1,impute,3,0|9|10,92.621873
1,base,3,0|9|11,28.710854
1,drop,3,0|9|11,71.473506
1,impute,3,0|9|11,90.238615
1,base,3,0|10|11,25.703694
1,drop,3,0|10|11,82.209083
1,impute,3,0|10|11,89.550552
1,base,3,1|2|3,85.636464
1,drop,3,1|2|3,89.766237
1,impute,3,1|2|3,95.457392
1,base,3,1|2|4,71.273455
1,drop,3,1|2|4,77.531347
1,impute,3,1|2|4,94.597474
1,base,3,1|2|5,63.231130
1,drop,3,1|2|5,63.402578
1,impute,3,1|2|5,93.795765
1,base,3,1|2|6,80.679696
1,drop,3,1|2|6,92.661120
1,impute,3,1|2|6,95.411999
1,base,3,1|2|7,64.849565
1,drop,3,1|2|7,65.309758
1,impute,3,1|2|7,93.051775
1,base,3,1|2|8,88.649298
1,drop,3,1|2|8,89.811743
1,impute,3,1|2|8,95.411522
1,base,3,1|2|9,68.002711
1,drop,3,1|2|9,66.692457
1,impute,3,1|2|9,93.138635
1,base,3,1|2|10,67.602195
1,drop,3,1|2|10,70.015386
1,impute,3,1|2|10,94.868514
1,base,3,1|2|11,38.737994
1,drop,3,1|2|11,63.579023
1,impute,3,1|2|11,89.510956
1,base,3,1|3|4,59.226997
1,drop,3,1|3|4,65.769100
1,impute,3,1|3|4,95.457230
1,base,3,1|3|5,72.965615
1,drop,3,1|3|5,79.971834
1,impute,3,1|3|5,94.595203
1,base,3,1|3|6,69.042925
1,drop,3,1|3|6,75.938934
1,impute,3,1|3|6,95.686234
1,base,3,1|3|7,73.602568
1,drop,3,1|3|7,71.769814
1,impute,3,1|3|7,92.106090
1,base,3,1|3|8,63.792940
1,drop,3,1|3|8,83.257040
1,impute,3,1|3|8,95.731731
1,base,3,1|3|9,80.773982
1,drop,3,1|3|9,77.107123
1,impute,3,1|3|9,93.311395
1,base,3,1|3|10,84.385265
1,drop,3,1|3|10,92.366708
1,impute,3,1|3|10,94.823396
1,base,3,1|3|11,57.139367
1,drop,3,1|3|11,78.158016
1,impute,3,1|3|11,89.873585
1,base,3,1|4|5,75.851348
1,drop,3,1|4|5,79.224203
1,impute,3,1|4|5,94.239487
1,base,3,1|4|6,58.958397
1,drop,3,1|4|6,65.620207
1,impute,3,1|4|6,95.685925
1,base,3,1|4|7,67.573775
1,drop,3,1|4|7,85.228622
1,impute,3,1|4|7,93.619762
1,base,3,1|4|8,58.587566
1,drop,3,1|4|8,67.649240
1,impute,3,1|4|8,95.411346
1,base,3,1|4|9,67.768190
1,drop,3,1|4|9,77.419910
1,impute,3,1|4|9,92.925471
1,base,3,1|4|10,65.926020
1,drop,3,1|4|10,76.272088
1,impute,3,1|4|10,95.230102
1,base,3,1|4|11,74.913771
1,drop,3,1|4|11,84.081664
1,impute,3,1|4|11,88.992310
1,base,3,1|5|6,69.822943
1,drop,3,1|5|6,87.477286
1,impute,3,1|5|6,94.640500
1,base,3,1|5|7,63.237850
1,drop,3,1|5|7,64.166974
1,impute,3,1|5|7,92.965759
1,base,3,1|5|8,80.156444
1,drop,3,1|5|8,66.490487
1,impute,3,1|5|8,94.775210
1,base,3,1|5|9,64.774857
1,drop,3,1|5|9,63.799361
1,impute,3,1|5|9,92.619128
1,base,3,1|5|10,62.207752
1,drop,3,1|5|10,64.263450
1,impute,3,1|5|10,93.489747
1,base,3,1|5|11,37.204871
1,drop,3,1|5|11,62.153863
1,impute,3,1|5|11,86.412602
1,base,3,1|6|7,72.666594
1,drop,3,1|6|7,73.872758
1,impute,3,1|6|7,94.372783
1,base,3,1|6|8,65.449657
1,drop,3,1|6|8,88.025367
1,impute,3,1|6|8,95.823947
1,base,3,1|6|9,80.266100
1,drop,3,1|6|9,77.041685
1,impute,3,1|6|9,94.326577
1,base,3,1|6|10,87.103486
1,drop,3,1|6|10,81.159607
1,impute,3,1|6|10,94.733772
1,base,3,1|6|11,63.177999
1,drop,3,1|6|11,67.827183
1,impute,3,1|6|11,89.752708
1,base,3,1|7|8,73.813603
1,drop,3,1|7|8,69.586559
1,impute,3,1|7|8,93.928909
1,base,3,1|7|9,68.037587
1,drop,3,1|7|9,63.939788
1,impute,3,1|7|9,92.194079
1,base,3,1|7|10,67.732259
1,drop,3,1|7|10,65.598844
1,impute,3,1|7|10,92.923840
1,base,3,1|7|11,39.334137
1,drop,3,1|7|11,49.056126
1,impute,3,1|7|11,83.309310
1,base,3,1|8|9,80.130168
1,drop,3,1|8|9,89.671635
1,impute,3,1|8|9,93.356992
1,base,3,1|8|10,72.939966
1,drop,3,1|8|10,86.887321
1,impute,3,1|8|10,94.643467
1,base,3,1|8|11,49.344875
1,drop,3,1|8|11,91.299157
1,impute,3,1|8|11,89.873955
1,base,3,1|9|10,57.080822
1,drop,3,1|9|10,79.178037
1,impute,3,1|9|10,92.707614
1,base,3,1|9|11,25.025687
1,drop,3,1|9|11,74.814656
1,impute,3,1|9|11,88.793157
1,base,3,1|10|11,29.829144
1,drop,3,1|10|11,86.844677
1,impute,3,1|10|11,90.157289
1,base,3,2|3|4,72.931265
1,drop,3,2|3|4,78.892224
1,impute,3,2|3|4,95.047498
1,base,3,2|3|5,62.644388
1,drop,3,2|3|5,62.991431
1,impute,3,2|3|5,93.270352
1,base,3,2|3|6,64.436894
1,drop,3,2|3|6,87.429566
1,impute,3,2|3|6,95.777744
1,base,3,2|3|7,62.612877
1,drop,3,2|3|7,63.005625
1,impute,3,2|3|7,92.535381
1,base,3,2|3|8,69.492268
1,drop,3,2|3|8,71.655813
1,impute,3,2|3|8,95.869892
1,base,3,2|3|9,56.509158
1,drop,3,2|3|9,64.416669
1,impute,3,2|3|9,92.963562
1,base,3,2|3|10,38.148432
1,drop,3,2|3|10,63.624423
1,impute,3,2|3|10,94.958623
1,base,3,2|3|11,27.129091
1,drop,3,2|3|11,62.726130
1,impute,3,2|3|11,89.071387
1,base,3,2|4|5,62.944873
1,drop,3,2|4|5,73.857479
1,impute,3,2|4|5,92.749903
1,base,3,2|4|6,71.380835
1,drop,3,2|4|6,78.436175
1,impute,3,2|4|6,95.456295
1,base,3,2|4|7,62.385335
1,drop,3,2|4|7,64.164421
1,impute,3,2|4|7,92.834777
1,base,3,2|4|8,77.014848
1,drop,3,2|4|8,79.716600
1,impute,3,2|4|8,94.867013
1,base,3,2|4|9,61.810363
1,drop,3,2|4|9,70.583055
1,impute,3,2|4|9,91.309536
1,base,3,2|4|10,61.692923
1,drop,3,2|4|10,74.292518
1,impute,3,2|4|10,95.048270
1,base,3,2|4|11,39.660766
1,drop,3,2|4|11,68.001277
1,impute,3,2|4|11,89.954922
1,base,3,2|5|6,62.644388
1,drop,3,2|5|6,65.267595
1,impute,3,2|5|6,93.751235
1,base,3,2|5|7,62.581372
1,drop,3,2|5|7,62.581372
1,impute,3,2|5|7,91.557325
1,base,3,2|5|8,62.539627
1,drop,3,2|5|8,62.675906
1,impute,3,2|5|8,93.531689
1,base,3,2|5|9,47.750736
1,drop,3,2|5|9,62.908029
1,impute,3,2|5|9,90.763376
1,base,3,2|5|10,32.156964
1,drop,3,2|5|10,62.612877
1,impute,3,2|5|10,92.706985
1,base,3,2|5|11,25.460072
1,drop,3,2|5|11,62.300834
1,impute,3,2|5|11,85.634648
1,base,3,2|6|7,62.612877
1,drop,3,2|6|7,63.897576
1,impute,3,2|6|7,93.619122
1,base,3,2|6|8,66.635581
1,drop,3,2|6|8,76.340465
1,impute,3,2|6|8,95.640162
1,base,3,2|6|9,63.551537
1,drop,3,2|6|9,64.826371
1,impute,3,2|6|9,93.094649
1,base,3,2|6|10,59.987307
1,drop,3,2|6|10,63.497615
1,impute,3,2|6|10,94.914223
1,base,3,2|6|11,34.204391
1,drop,3,2|6|11,62.934053
1,impute,3,2|6|11,89.671953
1,base,3,2|7|8,62.808489
1,drop,3,2|7|8,63.282532
1,impute,3,2|7|8,93.226321
1,base,3,2|7|9,45.304782
1,drop,3,2|7|9,62.319778
1,impute,3,2|7|9,91.056846
1,base,3,2|7|10,33.037493
1,drop,3,2|7|10,62.462907
1,impute,3,2|7|10,93.140768
1,base,3,2|7|11,25.804429
1,drop,3,2|7|11,48.480211
1,impute,3,2|7|11,83.521190
1,base,3,2|8|9,46.040146
1,drop,3,2|8|9,64.227040
1,impute,3,2|8|9,92.490132
1,base,3,2|8|10,30.157681
1,drop,3,2|8|10,66.151493
1,impute,3,2|8|10,94.508993
1,base,3,2|8|11,24.882239
1,drop,3,2|8|11,63.294352
1,impute,3,2|8|11,90.239045
1,base,3,2|9|10,27.755171
1,drop,3,2|9|10,63.246318
1,impute,3,2|9|10,92.665293
1,base,3,2|9|11,24.900394
1,drop,3,2|9|11,62.675906
1,impute,3,2|9|11,88.673837
1,base,3,2|10|11,24.881615
1,drop,3,2|10|11,62.928275
1,impute,3,2|10|11,90.402880
1,base,3,3|4|5,67.907137
1,drop,3,3|4|5,77.058087
1,impute,3,3|4|5,94.775747
1,base,3,3|4|6,83.958285
1,drop,3,3|4|6,63.609841
1,impute,3,3|4|6,96.239349
1,base,3,3|4|7,71.163249
1,drop,3,3|4|7,85.188850
1,impute,3,3|4|7,90.558176
1,base,3,3|4|8,73.723333
1,drop,3,3|4|8,70.582553
1,impute,3,3|4|8,95.731385
1,base,3,3|4|9,73.959541
1,drop,3,3|4|9,76.810100
1,impute,3,3|4|9,92.023069
1,base,3,3|4|10,82.740233
1,drop,3,3|4|10,78.484718
1,impute,3,3|4|10,95.321171
1,base,3,3|4|11,51.411470
1,drop,3,3|4|11,81.188458
1,impute,3,3|4|11,90.978508
1,base,3,3|5|6,62.991431
1,drop,3,3|5|6,87.108374
1,impute,3,3|5|6,94.550228
1,base,3,3|5|7,62.581372
1,drop,3,3|5|7,64.863279
1,impute,3,3|5|7,92.447073
1,base,3,3|5|8,64.245863
1,drop,3,3|5|8,71.492724
1,impute,3,3|5|8,94.684683
1,base,3,3|5|9,56.471108
1,drop,3,3|5|9,64.896895
1,impute,3,3|5|9,93.617707
1,base,3,3|5|10,39.050099
1,drop,3,3|5|10,65.466145
1,impute,3,3|5|10,93.095694
1,base,3,3|5|11,27.393367
1,drop,3,3|5|11,62.611821
1,impute,3,3|5|11,84.368374
1,base,3,3|6|7,67.127037
1,drop,3,3|6|7,72.586757
1,impute,3,3|6|7,92.661120
1,base,3,3|6|8,96.006721
1,drop,3,3|6|8,80.849274
1,impute,3,3|6|8,96.425579
1,base,3,3|6|9,71.395768
1,drop,3,3|6|9,78.152748
1,impute,3,3|6|9,94.729179
1,base,3,3|6|10,73.698818
1,drop,3,3|6|10,79.533641
1,impute,3,3|6|10,94.778685
1,base,3,3|6|11,38.678483
1,drop,3,3|6|11,67.658720
1,impute,3,3|6|11,91.144930
1,base,3,3|7|8,70.319169
1,drop,3,3|7|8,68.438434
1,impute,3,3|7|8,92.922957
1,base,3,3|7|9,52.744819
1,drop,3,3|7|9,62.262091
1,impute,3,3|7|9,87.312295
1,base,3,3|7|10,37.688526
1,drop,3,3|7|10,63.541672
1,impute,3,3|7|10,91.102563
1,base,3,3|7|11,28.229301
1,drop,3,3|7|11,56.849417
1,impute,3,3|7|11,85.159912
1,base,3,3|8|9,66.640148
1,drop,3,3|8|9,85.890895
1,impute,3,3|8|9,93.485107
1,base,3,3|8|10,57.466074
1,drop,3,3|8|10,92.351815
1,impute,3,3|8|10,94.152286
1,base,3,3|8|11,30.500289
1,drop,3,3|8|11,84.991630
1,impute,3,3|8|11,91.353890
1,base,3,3|9|10,33.530915
1,drop,3,3|9|10,67.488448
1,impute,3,3|9|10,90.892509
1,base,3,3|9|11,24.900394
1,drop,3,3|9|11,67.888645
1,impute,3,3|9|11,90.771629
1,base,3,3|10|11,24.900394
1,drop,3,3|10|11,72.120281
1,impute,3,3|10|11,90.649067
1,base,3,4|5|6,67.321216
1,drop,3,4|5|6,74.955191
1,impute,3,4|5|6,94.910843
1,base,3,4|5|7,62.227888
1,drop,3,4|5|7,67.742100
1,impute,3,4|5|7,92.190348
1,base,3,4|5|8,70.156682
1,drop,3,4|5|8,76.881156
1,impute,3,4|5|8,94.550526
1,base,3,4|5|9,60.389309
1,drop,3,4|5|9,69.997378
1,impute,3,4|5|9,91.809220
1,base,3,4|5|10,58.942212
1,drop,3,4|5|10,72.632993
1,impute,3,4|5|10,93.227502
1,base,3,4|5|11,39.525847
1,drop,3,4|5|11,64.402068
1,impute,3,4|5|11,87.971738
1,base,3,4|6|7,68.869798
1,drop,3,4|6|7,89.508287
1,impute,3,4|6|7,93.663546
1,base,3,4|6|8,79.797802
1,drop,3,4|6|8,71.713318
1,impute,3,4|6|8,96.285986
1,base,3,4|6|9,72.542248
1,drop,3,4|6|9,76.327658
1,impute,3,4|6|9,93.973768
1,base,3,4|6|10,80.888222
1,drop,3,4|6|10,78.503053
1,impute,3,4|6|10,94.778026
1,base,3,4|6|11,57.631561
1,drop,3,4|6|11,75.114158
1,impute,3,4|6|11,92.239984
1,base,3,4|7|8,73.111296
1,drop,3,4|7|8,77.931348
1,impute,3,4|7|8,93.007486
1,base,3,4|7|9,60.162723
1,drop,3,4|7|9,65.271969
1,impute,3,4|7|9,93.226634
1,base,3,4|7|10,62.336607
1,drop,3,4|7|10,65.925295
1,impute,3,4|7|10,92.320509
1,base,3,4|7|11,35.830177
1,drop,3,4|7|11,63.362385
1,impute,3,4|7|11,80.291728
1,base,3,4|8|9,73.537824
1,drop,3,4|8|9,80.442941
1,impute,3,4|8|9,93.753203
1,base,3,4|8|10,79.519045
1,drop,3,4|8|10,77.711944
1,impute,3,4|8|10,93.975349
1,base,3,4|8|11,44.556832
1,drop,3,4|8|11,80.882490
1,impute,3,4|8|11,90.937588
1,base,3,4|9|10,49.448077
1,drop,3,4|9|10,78.178490
1,impute,3,4|9|10,91.815011
1,base,3,4|9|11,25.400431
1,drop,3,4|9|11,78.018956
1,impute,3,4|9|11,89.913993
1,base,3,4|10|11,24.988850
1,drop,3,4|10|11,79.306276
1,impute,3,4|10|11,90.772605
1,base,3,5|6|7,62.581372
1,drop,3,5|6|7,67.465108
1,impute,3,5|6|7,93.180847
1,base,3,5|6|8,63.307601
1,drop,3,5|6|8,74.378293
1,impute,3,5|6|8,94.910029
1,base,3,5|6|9,63.021093
1,drop,3,5|6|9,63.840883
1,impute,3,5|6|9,92.531973
1,base,3,5|6|10,60.034705
1,drop,3,5|6|10,65.269124
1,impute,3,5|6|10,91.602388
1,base,3,5|6|11,35.343844
1,drop,3,5|6|11,63.197955
1,impute,3,5|6|11,88.049325
1,base,3,5|7|8,62.481603
1,drop,3,5|7|8,62.713908
1,impute,3,5|7|8,92.964343
