seed,kind,missing_groups,drop_set,miou,n_sets_at_m,enumerated
2,b2,5,1|3|5|7|9,48.6307,252,1
2,b2,5,1|3|5|8|9,49.5386,252,1
2,b2,5,1|3|6|7|8,52.0591,252,1
2,b2,5,1|3|6|7|9,54.9942,252,1
2,b2,5,1|3|6|8|9,54.0254,252,1
2,b2,5,1|3|7|8|9,49.9191,252,1
2,b2,5,1|4|5|6|7,38.9302,252,1
2,b2,5,1|4|5|6|8,42.2728,252,1
2,b2,5,1|4|5|6|9,45.2874,252,1
2,b2,5,1|4|5|7|8,41.9860,252,1
2,b2,5,1|4|5|7|9,44.2004,252,1
2,b2,5,1|4|5|8|9,47.1286,252,1
2,b2,5,1|4|6|7|8,40.1981,252,1
2,b2,5,1|4|6|7|9,45.0018,252,1
2,b2,5,1|4|6|8|9,47.0178,252,1
2,b2,5,1|4|7|8|9,45.9513,252,1
2,b2,5,1|5|6|7|8,45.7148,252,1
2,b2,5,1|5|6|7|9,45.7473,252,1
2,b2,5,1|5|6|8|9,46.2439,252,1
2,b2,5,1|5|7|8|9,44.2344,252,1
2,b2,5,1|6|7|8|9,42.5907,252,1
2,b2,5,2|3|4|5|6,33.3342,252,1
2,b2,5,2|3|4|5|7,29.6203,252,1
2,b2,5,2|3|4|5|8,38.7607,252,1
2,b2,5,2|3|4|5|9,36.1643,252,1
2,b2,5,2|3|4|6|7,42.8537,252,1
2,b2,5,2|3|4|6|8,45.6027,252,1
2,b2,5,2|3|4|6|9,44.4199,252,1
2,b2,5,2|3|4|7|8,41.2195,252,1
2,b2,5,2|3|4|7|9,40.2153,252,1
2,b2,5,2|3|4|8|9,43.4591,252,1
2,b2,5,2|3|5|6|7,45.7755,252,1
2,b2,5,2|3|5|6|8,51.1511,252,1
2,b2,5,2|3|5|6|9,50.7519,252,1
2,b2,5,2|3|5|7|8,50.0492,252,1
2,b2,5,2|3|5|7|9,49.5526,252,1
2,b2,5,2|3|5|8|9,50.0650,252,1
2,b2,5,2|3|6|7|8,51.3008,252,1
2,b2,5,2|3|6|7|9,49.5346,252,1
2,b2,5,2|3|6|8|9,50.9987,252,1
2,b2,5,2|3|7|8|9,49.6627,252,1
2,b2,5,2|4|5|6|7,41.6762,252,1
2,b2,5,2|4|5|6|8,47.3981,252,1
2,b2,5,2|4|5|6|9,46.3915,252,1
2,b2,5,2|4|5|7|8,45.8456,252,1
2,b2,5,2|4|5|7|9,44.4105,252,1
2,b2,5,2|4|5|8|9,47.8025,252,1
2,b2,5,2|4|6|7|8,49.8998,252,1
2,b2,5,2|4|6|7|9,49.2233,252,1
2,b2,5,2|4|6|8|9,51.3408,252,1
2,b2,5,2|4|7|8|9,49.4981,252,1
2,b2,5,2|5|6|7|8,49.4000,252,1
2,b2,5,2|5|6|7|9,42.4785,252,1
2,b2,5,2|5|6|8|9,48.5878,252,1
2,b2,5,2|5|7|8|9,46.1229,252,1
2,b2,5,2|6|7|8|9,41.7250,252,1
2,b2,5,3|4|5|6|7,35.1801,252,1
2,b2,5,3|4|5|6|8,41.6823,252,1
2,b2,5,3|4|5|6|9,40.9638,252,1
2,b2,5,3|4|5|7|8,40.3736,252,1
2,b2,5,3|4|5|7|9,38.7120,252,1
2,b2,5,3|4|5|8|9,45.8321,252,1
2,b2,5,3|4|6|7|8,45.0937,252,1
2,b2,5,3|4|6|7|9,42.9034,252,1
2,b2,5,3|4|6|8|9,48.6418,252,1
2,b2,5,3|4|7|8|9,47.7496,252,1
2,b2,5,3|5|6|7|8,47.6505,252,1
2,b2,5,3|5|6|7|9,41.7896,252,1
2,b2,5,3|5|6|8|9,48.3752,252,1
2,b2,5,3|5|7|8|9,44.9918,252,1
2,b2,5,3|6|7|8|9,41.8217,252,1
2,b2,5,4|5|6|7|8,41.2039,252,1
2,b2,5,4|5|6|7|9,39.4441,252,1
2,b2,5,4|5|6|8|9,41.9566,252,1
2,b2,5,4|5|7|8|9,39.3744,252,1
2,b2,5,4|6|7|8|9,38.8224,252,1
2,b2,5,5|6|7|8|9,37.1974,252,1
2,b2,6,0|1|2|3|4|5,13.0709,210,1
2,b2,6,0|1|2|3|4|6,20.2159,210,1
2,b2,6,0|1|2|3|4|7,19.0860,210,1
2,b2,6,0|1|2|3|4|8,22.7626,210,1
2,b2,6,0|1|2|3|4|9,25.3470,210,1
2,b2,6,0|1|2|3|5|6,21.6048,210,1
2,b2,6,0|1|2|3|5|7,18.3142,210,1
2,b2,6,0|1|2|3|5|8,23.3137,210,1
2,b2,6,0|1|2|3|5|9,28.6310,210,1
2,b2,6,0|1|2|3|6|7,22.6525,210,1
2,b2,6,0|1|2|3|6|8,26.1702,210,1
2,b2,6,0|1|2|3|6|9,29.9241,210,1
2,b2,6,0|1|2|3|7|8,24.5490,210,1
2,b2,6,0|1|2|3|7|9,29.4198,210,1
2,b2,6,0|1|2|3|8|9,32.7225,210,1
2,b2,6,0|1|2|4|5|6,33.8628,210,1
2,b2,6,0|1|2|4|5|7,27.7242,210,1
2,b2,6,0|1|2|4|5|8,32.9738,210,1
2,b2,6,0|1|2|4|5|9,34.2903,210,1
2,b2,6,0|1|2|4|6|7,31.8081,210,1
2,b2,6,0|1|2|4|6|8,34.0178,210,1
2,b2,6,0|1|2|4|6|9,37.9447,210,1
2,b2,6,0|1|2|4|7|8,34.2194,210,1
2,b2,6,0|1|2|4|7|9,35.6306,210,1
2,b2,6,0|1|2|4|8|9,35.6789,210,1
2,b2,6,0|1|2|5|6|7,26.2264,210,1
2,b2,6,0|1|2|5|6|8,28.4697,210,1
2,b2,6,0|1|2|5|6|9,28.9011,210,1
2,b2,6,0|1|2|5|7|8,28.2681,210,1
2,b2,6,0|1|2|5|7|9,28.1580,210,1
2,b2,6,0|1|2|5|8|9,27.9812,210,1
2,b2,6,0|1|2|6|7|8,28.0191,210,1
2,b2,6,0|1|2|6|7|9,29.5245,210,1
2,b2,6,0|1|2|6|8|9,29.7916,210,1
2,b2,6,0|1|2|7|8|9,32.1649,210,1
2,b2,6,0|1|3|4|5|6,31.3835,210,1
2,b2,6,0|1|3|4|5|7,24.9573,210,1
2,b2,6,0|1|3|4|5|8,30.5885,210,1
2,b2,6,0|1|3|4|5|9,34.1005,210,1
2,b2,6,0|1|3|4|6|7,33.3422,210,1
2,b2,6,0|1|3|4|6|8,37.1222,210,1
2,b2,6,0|1|3|4|6|9,41.4066,210,1
2,b2,6,0|1|3|4|7|8,34.6198,210,1
2,b2,6,0|1|3|4|7|9,37.1268,210,1
2,b2,6,0|1|3|4|8|9,42.0658,210,1
2,b2,6,0|1|3|5|6|7,25.7314,210,1
2,b2,6,0|1|3|5|6|8,28.3718,210,1
2,b2,6,0|1|3|5|6|9,32.5548,210,1
2,b2,6,0|1|3|5|7|8,28.0480,210,1
2,b2,6,0|1|3|5|7|9,27.9090,210,1
2,b2,6,0|1|3|5|8|9,29.8338,210,1
2,b2,6,0|1|3|6|7|8,26.2721,210,1
2,b2,6,0|1|3|6|7|9,31.8165,210,1
2,b2,6,0|1|3|6|8|9,32.1757,210,1
2,b2,6,0|1|3|7|8|9,30.5537,210,1
2,b2,6,0|1|4|5|6|7,23.3019,210,1
2,b2,6,0|1|4|5|6|8,25.0084,210,1
2,b2,6,0|1|4|5|6|9,30.0806,210,1
2,b2,6,0|1|4|5|7|8,21.8505,210,1
2,b2,6,0|1|4|5|7|9,28.5082,210,1
2,b2,6,0|1|4|5|8|9,31.2123,210,1
2,b2,6,0|1|4|6|7|8,24.1584,210,1
2,b2,6,0|1|4|6|7|9,30.1748,210,1
2,b2,6,0|1|4|6|8|9,31.3641,210,1
2,b2,6,0|1|4|7|8|9,32.2407,210,1
2,b2,6,0|1|5|6|7|8,20.6754,210,1
2,b2,6,0|1|5|6|7|9,24.8784,210,1
2,b2,6,0|1|5|6|8|9,23.6426,210,1
2,b2,6,0|1|5|7|8|9,25.8208,210,1
2,b2,6,0|1|6|7|8|9,18.8271,210,1
2,b2,6,0|2|3|4|5|6,30.7202,210,1
2,b2,6,0|2|3|4|5|7,29.4884,210,1
2,b2,6,0|2|3|4|5|8,36.5389,210,1
2,b2,6,0|2|3|4|5|9,34.4716,210,1
2,b2,6,0|2|3|4|6|7,33.5124,210,1
2,b2,6,0|2|3|4|6|8,37.5893,210,1
2,b2,6,0|2|3|4|6|9,36.2157,210,1
2,b2,6,0|2|3|4|7|8,41.0330,210,1
2,b2,6,0|2|3|4|7|9,43.0529,210,1
2,b2,6,0|2|3|4|8|9,43.3737,210,1
2,b2,6,0|2|3|5|6|7,40.1644,210,1
2,b2,6,0|2|3|5|6|8,46.7429,210,1
2,b2,6,0|2|3|5|6|9,46.5742,210,1
2,b2,6,0|2|3|5|7|8,49.1312,210,1
2,b2,6,0|2|3|5|7|9,47.2706,210,1
2,b2,6,0|2|3|5|8|9,47.1642,210,1
2,b2,6,0|2|3|6|7|8,45.7141,210,1
2,b2,6,0|2|3|6|7|9,44.1947,210,1
2,b2,6,0|2|3|6|8|9,46.8886,210,1
2,b2,6,0|2|3|7|8|9,44.5467,210,1
2,b2,6,0|2|4|5|6|7,34.7001,210,1
2,b2,6,0|2|4|5|6|8,45.1602,210,1
2,b2,6,0|2|4|5|6|9,45.4094,210,1
2,b2,6,0|2|4|5|7|8,45.4507,210,1
2,b2,6,0|2|4|5|7|9,39.4226,210,1
2,b2,6,0|2|4|5|8|9,44.3348,210,1
2,b2,6,0|2|4|6|7|8,43.1934,210,1
2,b2,6,0|2|4|6|7|9,39.1692,210,1
2,b2,6,0|2|4|6|8|9,45.1002,210,1
2,b2,6,0|2|4|7|8|9,43.0234,210,1
2,b2,6,0|2|5|6|7|8,47.8086,210,1
2,b2,6,0|2|5|6|7|9,45.9276,210,1
2,b2,6,0|2|5|6|8|9,45.6579,210,1
2,b2,6,0|2|5|7|8|9,42.4209,210,1
2,b2,6,0|2|6|7|8|9,40.0052,210,1
2,b2,6,0|3|4|5|6|7,32.9792,210,1
2,b2,6,0|3|4|5|6|8,38.4219,210,1
2,b2,6,0|3|4|5|6|9,38.4631,210,1
2,b2,6,0|3|4|5|7|8,39.1720,210,1
2,b2,6,0|3|4|5|7|9,35.9660,210,1
2,b2,6,0|3|4|5|8|9,42.9861,210,1
2,b2,6,0|3|4|6|7|8,37.6765,210,1
2,b2,6,0|3|4|6|7|9,38.9730,210,1
2,b2,6,0|3|4|6|8|9,41.8227,210,1
2,b2,6,0|3|4|7|8|9,42.8263,210,1
2,b2,6,0|3|5|6|7|8,45.0992,210,1
2,b2,6,0|3|5|6|7|9,44.4637,210,1
2,b2,6,0|3|5|6|8|9,48.6136,210,1
2,b2,6,0|3|5|7|8|9,40.3265,210,1
2,b2,6,0|3|6|7|8|9,41.6895,210,1
2,b2,6,0|4|5|6|7|8,34.7264,210,1
2,b2,6,0|4|5|6|7|9,34.6772,210,1
2,b2,6,0|4|5|6|8|9,38.3015,210,1
2,b2,6,0|4|5|7|8|9,32.2812,210,1
2,b2,6,0|4|6|7|8|9,38.4314,210,1
2,b2,6,0|5|6|7|8|9,35.8563,210,1
2,b2,6,1|2|3|4|5|6,21.4018,210,1
2,b2,6,1|2|3|4|5|7,21.6343,210,1
2,b2,6,1|2|3|4|5|8,24.6074,210,1
2,b2,6,1|2|3|4|5|9,27.3082,210,1
2,b2,6,1|2|3|4|6|7,26.4436,210,1
2,b2,6,1|2|3|4|6|8,30.6803,210,1
2,b2,6,1|2|3|4|6|9,35.0379,210,1
2,b2,6,1|2|3|4|7|8,28.6223,210,1
2,b2,6,1|2|3|4|7|9,32.0966,210,1
2,b2,6,1|2|3|4|8|9,36.0390,210,1
2,b2,6,1|2|3|5|6|7,30.0119,210,1
2,b2,6,1|2|3|5|6|8,36.2692,210,1
2,b2,6,1|2|3|5|6|9,38.4541,210,1
2,b2,6,1|2|3|5|7|8,31.7633,210,1
2,b2,6,1|2|3|5|7|9,31.9010,210,1
2,b2,6,1|2|3|5|8|9,35.1377,210,1
2,b2,6,1|2|3|6|7|8,35.8983,210,1
2,b2,6,1|2|3|6|7|9,38.1739,210,1
2,b2,6,1|2|3|6|8|9,42.0571,210,1
2,b2,6,1|2|3|7|8|9,34.9242,210,1
2,b2,6,1|2|4|5|6|7,31.8707,210,1
2,b2,6,1|2|4|5|6|8,36.8722,210,1
2,b2,6,1|2|4|5|6|9,39.3800,210,1
2,b2,6,1|2|4|5|7|8,37.3775,210,1
2,b2,6,1|2|4|5|7|9,40.4999,210,1
2,b2,6,1|2|4|5|8|9,43.8939,210,1
2,b2,6,1|2|4|6|7|8,37.0125,210,1
2,b2,6,1|2|4|6|7|9,41.5264,210,1
2,b2,6,1|2|4|6|8|9,43.3606,210,1
2,b2,6,1|2|4|7|8|9,43.3635,210,1
2,b2,6,1|2|5|6|7|8,41.3548,210,1
2,b2,6,1|2|5|6|7|9,41.8769,210,1
2,b2,6,1|2|5|6|8|9,43.6801,210,1
2,b2,6,1|2|5|7|8|9,39.6405,210,1
2,b2,6,1|2|6|7|8|9,38.6331,210,1
2,b2,6,1|3|4|5|6|7,32.8880,210,1
2,b2,6,1|3|4|5|6|8,36.0683,210,1
2,b2,6,1|3|4|5|6|9,40.6989,210,1
2,b2,6,1|3|4|5|7|8,35.9479,210,1
2,b2,6,1|3|4|5|7|9,39.5045,210,1
2,b2,6,1|3|4|5|8|9,45.5214,210,1
2,b2,6,1|3|4|6|7|8,37.6818,210,1
2,b2,6,1|3|4|6|7|9,41.9353,210,1
2,b2,6,1|3|4|6|8|9,44.5879,210,1
2,b2,6,1|3|4|7|8|9,45.4792,210,1
2,b2,6,1|3|5|6|7|8,43.5298,210,1
2,b2,6,1|3|5|6|7|9,43.7792,210,1
2,b2,6,1|3|5|6|8|9,44.4018,210,1
2,b2,6,1|3|5|7|8|9,42.4690,210,1
2,b2,6,1|3|6|7|8|9,41.8363,210,1
2,b2,6,1|4|5|6|7|8,29.9791,210,1
2,b2,6,1|4|5|6|7|9,36.5720,210,1
2,b2,6,1|4|5|6|8|9,34.4640,210,1
2,b2,6,1|4|5|7|8|9,34.7305,210,1
2,b2,6,1|4|6|7|8|9,35.2528,210,1
2,b2,6,1|5|6|7|8|9,30.1429,210,1
2,b2,6,2|3|4|5|6|7,23.2303,210,1
2,b2,6,2|3|4|5|6|8,27.5721,210,1
2,b2,6,2|3|4|5|6|9,25.0117,210,1
2,b2,6,2|3|4|5|7|8,27.0138,210,1
2,b2,6,2|3|4|5|7|9,26.4886,210,1
2,b2,6,2|3|4|5|8|9,32.7242,210,1
2,b2,6,2|3|4|6|7|8,32.5885,210,1
2,b2,6,2|3|4|6|7|9,30.8249,210,1
2,b2,6,2|3|4|6|8|9,36.0987,210,1
2,b2,6,2|3|4|7|8|9,34.3425,210,1
2,b2,6,2|3|5|6|7|8,34.8993,210,1
2,b2,6,2|3|5|6|7|9,31.4359,210,1
2,b2,6,2|3|5|6|8|9,38.6370,210,1
2,b2,6,2|3|5|7|8|9,38.9937,210,1
2,b2,6,2|3|6|7|8|9,32.4566,210,1
2,b2,6,2|4|5|6|7|8,33.3085,210,1
2,b2,6,2|4|5|6|7|9,30.7726,210,1
2,b2,6,2|4|5|6|8|9,35.7919,210,1
2,b2,6,2|4|5|7|8|9,30.6475,210,1
2,b2,6,2|4|6|7|8|9,36.5400,210,1
2,b2,6,2|5|6|7|8|9,32.0468,210,1
2,b2,6,3|4|5|6|7|8,28.6350,210,1
2,b2,6,3|4|5|6|7|9,26.9564,210,1
2,b2,6,3|4|5|6|8|9,29.8121,210,1
2,b2,6,3|4|5|7|8|9,27.1067,210,1
2,b2,6,3|4|6|7|8|9,30.2653,210,1
2,b2,6,3|5|6|7|8|9,31.5680,210,1
2,b2,6,4|5|6|7|8|9,29.3770,210,1
2,b3,0,,73.6722,1,1
2,b3,1,0,16.9543,10,1
2,b3,1,1,23.2726,10,1
2,b3,1,2,13.4243,10,1
2,b3,1,3,19.0380,10,1
2,b3,1,4,9.8989,10,1
2,b3,1,5,3.1317,10,1
2,b3,1,6,35.5652,10,1
2,b3,1,7,9.6469,10,1
2,b3,1,8,70.7029,10,1
2,b3,1,9,17.8333,10,1
2,b3,2,0|1,5.7149,45,1
2,b3,2,0|2,11.6477,45,1
2,b3,2,0|3,13.4065,45,1
2,b3,2,0|4,7.1690,45,1
2,b3,2,0|5,1.7788,45,1
2,b3,2,0|6,14.1497,45,1
2,b3,2,0|7,5.8910,45,1
2,b3,2,0|8,17.0284,45,1
2,b3,2,0|9,3.6395,45,1
2,b3,2,1|2,5.4188,45,1
2,b3,2,1|3,11.1313,45,1
2,b3,2,1|4,9.4413,45,1
2,b3,2,1|5,1.7788,45,1
2,b3,2,1|6,13.6480,45,1
2,b3,2,1|7,2.9467,45,1
2,b3,2,1|8,22.9121,45,1
2,b3,2,1|9,8.4760,45,1
2,b3,2,2|3,6.8236,45,1
2,b3,2,2|4,6.1538,45,1
2,b3,2,2|5,1.7799,45,1
2,b3,2,2|6,11.8009,45,1
2,b3,2,2|7,4.4453,45,1
2,b3,2,2|8,12.8764,45,1
2,b3,2,2|9,4.9844,45,1
2,b3,2,3|4,12.1216,45,1
2,b3,2,3|5,1.7794,45,1
2,b3,2,3|6,11.1523,45,1
2,b3,2,3|7,5.7215,45,1
2,b3,2,3|8,17.6853,45,1
2,b3,2,3|9,3.3394,45,1
2,b3,2,4|5,1.7973,45,1
2,b3,2,4|6,8.7421,45,1
2,b3,2,4|7,5.1468,45,1
2,b3,2,4|8,9.5628,45,1
2,b3,2,4|9,2.2963,45,1
2,b3,2,5|6,2.8866,45,1
2,b3,2,5|7,3.2229,45,1
2,b3,2,5|8,3.2736,45,1
2,b3,2,5|9,3.0690,45,1
2,b3,2,6|7,5.7359,45,1
2,b3,2,6|8,35.4304,45,1
2,b3,2,6|9,13.3200,45,1
2,b3,2,7|8,9.5533,45,1
2,b3,2,7|9,9.0072,45,1
2,b3,2,8|9,8.7066,45,1
2,b3,3,0|1|2,3.6927,120,1
2,b3,3,0|1|3,3.9708,120,1
2,b3,3,0|1|4,5.1244,120,1
2,b3,3,0|1|5,6.5054,120,1
2,b3,3,0|1|6,8.6205,120,1
2,b3,3,0|1|7,2.4633,120,1
2,b3,3,0|1|8,5.9746,120,1
2,b3,3,0|1|9,4.6296,120,1
2,b3,3,0|2|3,9.6048,120,1
2,b3,3,0|2|4,5.2027,120,1
2,b3,3,0|2|5,1.7788,120,1
2,b3,3,0|2|6,7.7710,120,1
2,b3,3,0|2|7,1.7948,120,1
2,b3,3,0|2|8,11.6728,120,1
2,b3,3,0|2|9,3.2668,120,1
2,b3,3,0|3|4,9.4501,120,1
2,b3,3,0|3|5,1.7788,120,1
2,b3,3,0|3|6,13.3156,120,1
2,b3,3,0|3|7,2.0871,120,1
2,b3,3,0|3|8,13.1948,120,1
2,b3,3,0|3|9,3.9527,120,1
2,b3,3,0|4|5,1.7788,120,1
2,b3,3,0|4|6,6.9813,120,1
2,b3,3,0|4|7,3.3504,120,1
2,b3,3,0|4|8,6.8117,120,1
2,b3,3,0|4|9,1.7258,120,1
2,b3,3,0|5|6,1.7788,120,1
2,b3,3,0|5|7,1.7788,120,1
2,b3,3,0|5|8,1.7788,120,1
2,b3,3,0|5|9,1.7788,120,1
2,b3,3,0|6|7,3.7120,120,1
2,b3,3,0|6|8,13.6367,120,1
2,b3,3,0|6|9,5.5481,120,1
2,b3,3,0|7|8,5.6793,120,1
2,b3,3,0|7|9,5.1524,120,1
2,b3,3,0|8|9,2.6097,120,1
2,b3,3,1|2|3,3.6152,120,1
2,b3,3,1|2|4,5.4889,120,1
2,b3,3,1|2|5,2.2265,120,1
2,b3,3,1|2|6,3.4448,120,1
2,b3,3,1|2|7,3.7849,120,1
2,b3,3,1|2|8,5.4092,120,1
2,b3,3,1|2|9,1.5152,120,1
2,b3,3,1|3|4,11.2873,120,1
2,b3,3,1|3|5,1.7788,120,1
2,b3,3,1|3|6,11.1139,120,1
2,b3,3,1|3|7,3.8899,120,1
2,b3,3,1|3|8,11.0473,120,1
2,b3,3,1|3|9,3.8388,120,1
2,b3,3,1|4|5,1.7788,120,1
2,b3,3,1|4|6,8.9458,120,1
2,b3,3,1|4|7,3.1844,120,1
2,b3,3,1|4|8,8.8148,120,1
2,b3,3,1|4|9,1.8383,120,1
2,b3,3,1|5|6,1.7788,120,1
2,b3,3,1|5|7,1.7788,120,1
2,b3,3,1|5|8,1.7788,120,1
2,b3,3,1|5|9,1.7788,120,1
2,b3,3,1|6|7,3.6492,120,1
2,b3,3,1|6|8,13.8208,120,1
2,b3,3,1|6|9,3.8037,120,1
2,b3,3,1|7|8,2.1842,120,1
2,b3,3,1|7|9,2.7880,120,1
2,b3,3,1|8|9,2.3194,120,1
2,b3,3,2|3|4,3.0194,120,1
2,b3,3,2|3|5,2.1906,120,1
2,b3,3,2|3|6,7.9508,120,1
2,b3,3,2|3|7,3.2307,120,1
2,b3,3,2|3|8,6.8828,120,1
2,b3,3,2|3|9,4.5867,120,1
2,b3,3,2|4|5,1.7788,120,1
2,b3,3,2|4|6,9.4300,120,1
2,b3,3,2|4|7,2.8366,120,1
2,b3,3,2|4|8,6.1301,120,1
2,b3,3,2|4|9,8.0358,120,1
2,b3,3,2|5|6,1.7847,120,1
2,b3,3,2|5|7,1.7788,120,1
2,b3,3,2|5|8,1.7799,120,1
2,b3,3,2|5|9,1.8821,120,1
2,b3,3,2|6|7,3.5371,120,1
2,b3,3,2|6|8,11.3482,120,1
2,b3,3,2|6|9,3.7104,120,1
2,b3,3,2|7|8,4.1674,120,1
2,b3,3,2|7|9,3.7025,120,1
2,b3,3,2|8|9,4.5416,120,1
2,b3,3,3|4|5,1.7799,120,1
2,b3,3,3|4|6,8.3197,120,1
2,b3,3,3|4|7,4.2313,120,1
2,b3,3,3|4|8,13.0383,120,1
2,b3,3,3|4|9,2.0786,120,1
2,b3,3,3|5|6,1.7799,120,1
2,b3,3,3|5|7,1.7799,120,1
2,b3,3,3|5|8,1.7978,120,1
2,b3,3,3|5|9,1.7836,120,1
2,b3,3,3|6|7,4.5754,120,1
2,b3,3,3|6|8,10.3795,120,1
2,b3,3,3|6|9,2.6236,120,1
2,b3,3,3|7|8,5.4189,120,1
2,b3,3,3|7|9,2.8329,120,1
2,b3,3,3|8|9,1.5647,120,1
2,b3,3,4|5|6,2.0157,120,1
2,b3,3,4|5|7,1.9450,120,1
2,b3,3,4|5|8,1.7973,120,1
2,b3,3,4|5|9,1.7973,120,1
2,b3,3,4|6|7,4.7535,120,1
2,b3,3,4|6|8,9.3940,120,1
2,b3,3,4|6|9,1.4813,120,1
2,b3,3,4|7|8,4.8639,120,1
2,b3,3,4|7|9,7.4357,120,1
2,b3,3,4|8|9,0.6663,120,1
2,b3,3,5|6|7,2.1266,120,1
2,b3,3,5|6|8,2.9837,120,1
2,b3,3,5|6|9,2.7905,120,1
2,b3,3,5|7|8,2.9590,120,1
2,b3,3,5|7|9,3.5258,120,1
2,b3,3,5|8|9,2.7816,120,1
2,b3,3,6|7|8,3.9483,120,1
2,b3,3,6|7|9,6.1319,120,1
2,b3,3,6|8|9,9.4862,120,1
2,b3,3,7|8|9,0.6524,120,1
2,b3,4,0|1|2|3,0.8711,210,1
2,b3,4,0|1|2|4,2.3794,210,1
2,b3,4,0|1|2|5,1.8276,210,1
2,b3,4,0|1|2|6,1.7101,210,1
2,b3,4,0|1|2|7,1.9502,210,1
2,b3,4,0|1|2|8,3.5539,210,1
2,b3,4,0|1|2|9,0.7163,210,1
2,b3,4,0|1|3|4,5.1179,210,1
2,b3,4,0|1|3|5,2.2647,210,1
2,b3,4,0|1|3|6,4.3208,210,1
2,b3,4,0|1|3|7,2.5224,210,1
2,b3,4,0|1|3|8,3.5306,210,1
2,b3,4,0|1|3|9,3.9242,210,1
2,b3,4,0|1|4|5,1.9395,210,1
2,b3,4,0|1|4|6,5.1870,210,1
2,b3,4,0|1|4|7,3.4423,210,1
2,b3,4,0|1|4|8,4.5803,210,1
2,b3,4,0|1|4|9,1.9349,210,1
2,b3,4,0|1|5|6,6.3530,210,1
2,b3,4,0|1|5|7,4.7743,210,1
2,b3,4,0|1|5|8,6.4778,210,1
2,b3,4,0|1|5|9,6.4568,210,1
2,b3,4,0|1|6|7,4.0875,210,1
2,b3,4,0|1|6|8,8.3932,210,1
2,b3,4,0|1|6|9,4.3146,210,1
2,b3,4,0|1|7|8,2.3787,210,1
2,b3,4,0|1|7|9,4.3117,210,1
2,b3,4,0|1|8|9,3.1941,210,1
2,b3,4,0|2|3|4,2.3094,210,1
2,b3,4,0|2|3|5,1.8192,210,1
2,b3,4,0|2|3|6,4.2479,210,1
2,b3,4,0|2|3|7,1.9609,210,1
2,b3,4,0|2|3|8,9.5861,210,1
2,b3,4,0|2|3|9,3.2754,210,1
2,b3,4,0|2|4|5,1.7788,210,1
2,b3,4,0|2|4|6,7.4648,210,1
2,b3,4,0|2|4|7,2.0698,210,1
2,b3,4,0|2|4|8,4.9573,210,1
2,b3,4,0|2|4|9,8.4799,210,1
2,b3,4,0|2|5|6,1.7788,210,1
2,b3,4,0|2|5|7,1.7788,210,1
2,b3,4,0|2|5|8,1.7788,210,1
2,b3,4,0|2|5|9,1.7820,210,1
2,b3,4,0|2|6|7,1.7911,210,1
2,b3,4,0|2|6|8,8.2387,210,1
2,b3,4,0|2|6|9,1.1651,210,1
2,b3,4,0|2|7|8,1.7927,210,1
2,b3,4,0|2|7|9,1.7911,210,1
2,b3,4,0|2|8|9,2.2113,210,1
2,b3,4,0|3|4|5,1.7788,210,1
2,b3,4,0|3|4|6,6.8497,210,1
2,b3,4,0|3|4|7,3.9654,210,1
2,b3,4,0|3|4|8,10.0615,210,1
2,b3,4,0|3|4|9,1.3158,210,1
2,b3,4,0|3|5|6,1.7788,210,1
2,b3,4,0|3|5|7,1.7788,210,1
2,b3,4,0|3|5|8,1.7788,210,1
2,b3,4,0|3|5|9,1.7788,210,1
2,b3,4,0|3|6|7,2.4196,210,1
2,b3,4,0|3|6|8,12.3064,210,1
2,b3,4,0|3|6|9,3.3113,210,1
2,b3,4,0|3|7|8,2.3396,210,1
2,b3,4,0|3|7|9,1.8571,210,1
2,b3,4,0|3|8|9,0.9601,210,1
2,b3,4,0|4|5|6,1.8874,210,1
2,b3,4,0|4|5|7,1.7788,210,1
2,b3,4,0|4|5|8,1.7788,210,1
2,b3,4,0|4|5|9,1.7788,210,1
2,b3,4,0|4|6|7,8.5887,210,1
2,b3,4,0|4|6|8,7.7281,210,1
2,b3,4,0|4|6|9,0.9363,210,1
2,b3,4,0|4|7|8,3.2462,210,1
2,b3,4,0|4|7|9,3.6901,210,1
2,b3,4,0|4|8|9,0.7015,210,1
2,b3,4,0|5|6|7,1.8479,210,1
2,b3,4,0|5|6|8,1.7788,210,1
2,b3,4,0|5|6|9,1.7788,210,1
2,b3,4,0|5|7|8,1.7788,210,1
2,b3,4,0|5|7|9,1.7788,210,1
2,b3,4,0|5|8|9,1.7788,210,1
2,b3,4,0|6|7|8,2.9958,210,1
2,b3,4,0|6|7|9,4.0991,210,1
2,b3,4,0|6|8|9,2.4520,210,1
2,b3,4,0|7|8|9,0.6536,210,1
2,b3,4,1|2|3|4,1.8497,210,1
2,b3,4,1|2|3|5,2.2087,210,1
2,b3,4,1|2|3|6,5.1194,210,1
2,b3,4,1|2|3|7,4.3975,210,1
2,b3,4,1|2|3|8,3.6333,210,1
2,b3,4,1|2|3|9,1.5264,210,1
2,b3,4,1|2|4|5,2.4124,210,1
2,b3,4,1|2|4|6,11.7665,210,1
2,b3,4,1|2|4|7,3.5758,210,1
2,b3,4,1|2|4|8,5.0891,210,1
2,b3,4,1|2|4|9,6.9143,210,1
2,b3,4,1|2|5|6,2.4820,210,1
2,b3,4,1|2|5|7,1.7820,210,1
